YEAR,DIVISION_ID,DIVISION,NPA,LOCATION,PLACE_TYPE,PLACE_DETAIL,NIBRS,STATUS,MONTH
2019,26,Westover,30,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,11,North,72,Outdoors,Residential,Private Residence,All Other Thefts,Open,07
2019,11,North,72,Indoors,Retail,Department Store,Shoplifting,Open,07
2019,14,University City,66,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,26,Westover,290,Outdoors,Open Area,Other - Open Area,Simple Assault,Closed,07
2019,07,North Tryon,371,Parking Lot,Commercial Place,Hotel/Motel,All Other Thefts,Open,07
2019,11,North,260,Outdoors,Residential,Private Residence,Simple Assault,Closed,07
2019,21,Steele Creek,185,Indoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Closed,07
2019,27,Freedom,387,Indoors,Commercial Place,Hotel/Motel,Simple Assault,Closed,07
2019,07,North Tryon,312,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,07
2019,12,Hickory Grove,165,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,21,Steele Creek,116,Outdoors,Retail,Gas Station,Drug/Narcotic Violations,Closed,07
2019,06,Eastway,164,Parking Lot,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2019,21,Steele Creek,116,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,07
2019,11,North,196,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,12,Hickory Grove,147,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Closed,07
2019,21,Steele Creek,93,Indoors,Commercial Place,Hotel/Motel,All Other Offenses,Closed,07
2019,02,Metro,6,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,07
2019,14,University City,372,Outdoors,Residential,Private Residence,All Other Thefts,Open,07
2019,01,Central,163,Indoors,Retail,Convenience Store,Shoplifting,Closed,07
2019,21,Steele Creek,96,Parking Lot,Retail,Department Store,All Other Offenses,Open,07
2019,02,Metro,124,Parking Lot,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,07
2019,16,Providence,18,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Open,07
2019,21,Steele Creek,97,Outdoors,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,07
2019,27,Freedom,140,Outdoors,Residential,Private Residence,Aggravated Assault,Closed,07
2019,21,Steele Creek,68,Indoors,Retail,Other - Retail,Shoplifting,Open,07
2019,17,Independence,186,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,07
2019,02,Metro,157,Outdoors,Retail,Other - Retail,All Other Offenses,Closed,07
2019,22,South,205,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Closed,07
2019,11,North,282,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,02,Metro,124,Indoors,Retail,Department Store,All Other Thefts,Open,07
2019,11,North,282,Outdoors,Residential,Private Residence,Motor Vehicle Theft,Open,07
2019,17,Independence,316,Indoors,Residential,Private Residence,Burglary/B&E,Closed,07
2019,12,Hickory Grove,145,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,16,Providence,367,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,14,University City,195,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,07
2019,11,North,113,Outdoors,Residential,Private Residence,Missing Person,Closed,07
2019,14,University City,331,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,02,Metro,123,Indoors,Residential,Private Residence,All Other Offenses,Closed,07
2019,21,Steele Creek,96,Indoors,Retail,Department Store,Shoplifting,Open,07
2019,21,Steele Creek,307,Parking Lot,Residential,Apartment/Duplex Private Res,Motor Vehicle Theft,Open,07
2019,14,University City,372,Indoors,Residential,Private Residence,Intimidation,Open,07
2019,27,Freedom,124,Indoors,Retail,Convenience Store,Shoplifting,Open,07
2019,12,Hickory Grove,165,Indoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2019,22,South,177,Other,Residential,Private Residence,Burglary/B&E,Open,07
2019,26,Westover,212,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,07
2019,26,Westover,326,Indoors,Retail,Convenience Store,All Other Thefts,Open,07
2019,17,Independence,135,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2019,07,North Tryon,40,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,07,North Tryon,21,Parking Lot,Open Area,Other - Open Area,Aggravated Assault,Closed,07
2019,14,University City,331,Outdoors,Commercial Place,Hotel/Motel,Motor Vehicle Theft,Open,07
2019,21,Steele Creek,71,Parking Lot,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2019,14,University City,283,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,14,University City,66,Parking Lot,Commercial Place,Hotel/Motel,Motor Vehicle Theft,Open,07
2019,06,Eastway,37,Indoors,Residential,Private Residence,Simple Assault,Closed,07
2019,01,Central,342,Parking Lot,Commercial Place,Other - Commercial Place,Motor Vehicle Theft,Open,07
2019,26,Westover,30,Indoors,Retail,Convenience Store,Shoplifting,Closed,07
2019,06,Eastway,343,Outdoors,Open Area,Street/Highway,Damage/Vandalism Of Property,Open,07
2019,11,North,160,Outdoors,Open Area,Street/Highway,All Other Thefts,Closed,07
2019,12,Hickory Grove,316,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Closed,07
2019,07,North Tryon,291,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,22,South,29,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,21,Steele Creek,289,Other,Retail,Department Store,All Other Thefts,Open,07
2019,21,Steele Creek,45,Indoors,Retail,Department Store,Shoplifting,Open,07
2019,21,Steele Creek,142,Other,Residential,Private Residence,All Other Offenses,Open,07
2019,14,University City,66,Parking Lot,Open Area,Other - Open Area,All Other Offenses,Open,07
2019,14,University City,331,Indoors,Retail,Department Store,Shoplifting,Open,07
2019,14,University City,299,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,21,Steele Creek,12,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,21,Steele Creek,92,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2019,14,University City,61,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,11,North,376,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,07
2019,01,Central,342,Indoors,Retail,Convenience Store,Shoplifting,Closed,07
2019,12,Hickory Grove,242,Outdoors,Residential,Private Residence,Aggravated Assault,Open,07
2019,22,South,198,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,07,North Tryon,249,Parking Lot,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,01,Central,340,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,02,Metro,85,Indoors,Residential,Private Residence,Burglary/B&E,Closed,07
2019,02,Metro,6,Outdoors,Open Area,Street/Highway,Aggravated Assault,Closed,07
2019,02,Metro,382,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2019,14,University City,336,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,11,North,113,Outdoors,Open Area,Street/Highway,Motor Vehicle Theft,Open,07
2019,07,North Tryon,371,Outdoors,Residential,Private Residence,Damage/Vandalism Of Property,Open,07
2019,16,Providence,18,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,02,Metro,311,Outdoors,Residential,Private Residence,Intimidation,Closed,07
2019,21,Steele Creek,116,Parking Lot,Residential,Apartment/Duplex Private Res,Other Unlisted Non-Criminal,Closed,07
2019,21,Steele Creek,96,Parking Lot,Retail,Other - Retail,Other Unlisted Non-Criminal,Open,07
2019,07,North Tryon,234,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,21,Steele Creek,96,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,12,Hickory Grove,323,Indoors,Commercial Place,Other - Commercial Place,Simple Assault,Closed,07
2019,01,Central,367,Parking Lot,Open Area,Other - Open Area,Other Unlisted Non-Criminal,Closed,07
2019,27,Freedom,387,Indoors,Commercial Place,Hotel/Motel,Simple Assault,Closed,07
2019,02,Metro,88,Other,Residential,Private Residence,Missing Person,Closed,07
2019,06,Eastway,10,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,27,Freedom,124,Indoors,Retail,Convenience Store,All Other Thefts,Open,07
2019,14,University City,46,Indoors,Residential,Private Residence,Intimidation,Closed,07
2019,14,University City,219,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2019,17,Independence,287,Parking Lot,Retail,Department Store,Motor Vehicle Theft,Closed,07
2019,02,Metro,123,Indoors,Residential,Private Residence,Simple Assault,Open,07
2019,26,Westover,13,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,01,Central,340,Indoors,Residential,Private Residence,All Other Offenses,Closed,07
2019,01,Central,367,Parking Lot,Commercial Place,Other - Commercial Place,Damage/Vandalism Of Property,Open,07
2019,12,Hickory Grove,165,Outdoors,Retail,Gas Station,Other Unlisted Non-Criminal,Closed,07
2019,22,South,29,Indoors,Residential,Private Residence,Aggravated Assault,Closed,07
2019,01,Central,340,Outdoors,Retail,Convenience Store,Burglary/B&E,Open,07
2019,11,North,109,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,02,Metro,157,Indoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Closed,07
2019,21,Steele Creek,130,Outdoors,Open Area,Other - Open Area,All Other Thefts,Open,07
2019,06,Eastway,378,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Open,07
2019,11,North,260,Outdoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,14,University City,331,Indoors,Retail,Department Store,Shoplifting,Open,07
2019,17,Independence,27,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,14,University City,252,Indoors,Residential,Private Residence,Intimidation,Open,07
2019,01,Central,3,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2019,27,Freedom,84,Outdoors,Residential,Private Residence,All Other Thefts,Open,07
2019,27,Freedom,84,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2019,06,Eastway,164,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Closed,07
2019,14,University City,66,Parking Lot,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,07
2019,07,North Tryon,103,Parking Lot,Retail,Grocery Store/Supermarket,Other Unlisted Non-Criminal,Closed,07
2019,11,North,72,Indoors,Retail,Department Store,Shoplifting,Closed,07
2019,06,Eastway,378,Outdoors,Residential,Private Residence,All Other Offenses,Open,07
2019,07,North Tryon,17,Outdoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,11,North,305,Indoors,Residential,Private Residence,Drug/Narcotic Violations,Closed,07
2019,26,Westover,114,Outdoors,Open Area,Street/Highway,Simple Assault,Open,07
2019,26,Westover,159,Parking Lot,Retail,Convenience Store,All Other Thefts,Open,07
2019,14,University City,299,Parking Lot,Residential,Private Residence,Motor Vehicle Theft,Open,07
2019,21,Steele Creek,307,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2019,02,Metro,157,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2019,02,Metro,347,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,12,Hickory Grove,147,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,01,Central,340,Indoors,Retail,Convenience Store,Shoplifting,Closed,07
2019,27,Freedom,385,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,11,North,113,Indoors,Residential,Private Residence,Simple Assault,Open,07
2019,07,North Tryon,17,Outdoors,Open Area,Street/Highway,Drug/Narcotic Violations,Closed,07
2019,12,Hickory Grove,167,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,07
2019,14,University City,219,Indoors,Retail,Other - Retail,Shoplifting,Closed,07
2019,07,North Tryon,100,Outdoors,Retail,Convenience Store,Simple Assault,Open,07
2019,02,Metro,293,Indoors,Residential,Private Residence,Simple Assault,Open,07
2019,02,Metro,292,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,14,University City,283,Indoors,Retail,Convenience Store,Shoplifting,Open,07
2019,06,Eastway,10,Indoors,Residential,Private Residence,Burglary/B&E,Open,07
2019,01,Central,339,Indoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,12,Hickory Grove,147,Indoors,Residential,Private Residence,All Other Thefts,Open,07
2019,21,Steele Creek,79,Indoors,Residential,Apartment/Duplex Private Res,Simple Assault,Open,07
2019,11,North,280,Indoors,Residential,Private Residence,Missing Person,Closed,07
2019,21,Steele Creek,116,Outdoors,Open Area,Other - Open Area,Damage/Vandalism Of Property,Open,07
2019,02,Metro,363,Indoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,14,University City,331,Indoors,Commercial Place,Hotel/Motel,All Other Offenses,Open,07
2019,11,North,250,Outdoors,Residential,Private Residence,All Other Offenses,Open,07
2019,07,North Tryon,21,Indoors,Retail,Other - Retail,Other Unlisted Non-Criminal,Closed,07
2019,07,North Tryon,21,Parking Lot,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,14,University City,329,Indoors,Residential,Private Residence,All Other Thefts,Open,07
2019,11,North,38,Indoors,Commercial Place,Other - Commercial Place,Burglary/B&E,Open,07
2019,22,South,368,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,16,Providence,358,Indoors,Commercial Place,Hotel/Motel,All Other Offenses,Open,07
2019,27,Freedom,385,Outdoors,Retail,Gas Station,All Other Offenses,Open,07
2019,21,Steele Creek,142,Outdoors,Residential,Private Residence,Missing Person,Closed,07
2019,12,Hickory Grove,127,Outdoors,Residential,Private Residence,Other Unlisted Non-Criminal,Closed,07
2019,14,University City,66,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,Burglary/B&E,Open,07
2019,22,South,309,Indoors,Residential,Private Residence,Missing Person,Closed,07
2019,12,Hickory Grove,59,Outdoors,Residential,Private Residence,All Other Thefts,Open,07
2019,17,Independence,16,Indoors,Retail,Convenience Store,Shoplifting,Open,07
2019,26,Westover,290,Indoors,Commercial Place,Other - Commercial Place,All Other Offenses,Closed,07
2019,22,South,151,Outdoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2019,27,Freedom,141,Outdoors,Commercial Place,Restaurant/Diner/Coffee Shop,Drug/Narcotic Violations,Closed,07
2019,11,North,232,Indoors,Residential,Private Residence,All Other Thefts,Open,07
2019,21,Steele Creek,289,Indoors,Commercial Place,Other - Commercial Place,All Other Thefts,Open,07
2019,22,South,198,Indoors,Residential,Private Residence,Intimidation,Closed,07
2019,22,South,172,Indoors,Commercial Place,Restaurant/Diner/Coffee Shop,All Other Thefts,Closed,07
2019,26,Westover,326,Indoors,Residential,Apartment/Duplex Private Res,Aggravated Assault,Closed,07
2019,14,University City,331,Indoors,Commercial Place,Other - Commercial Place,Shoplifting,Open,07
2019,11,North,156,Indoors,Residential,Private Residence,Aggravated Assault,Closed,07
2019,26,Westover,326,Outdoors,Open Area,Other - Open Area,Other Unlisted Non-Criminal,Closed,07
2019,26,Westover,290,Indoors,Commercial Place,Other - Commercial Place,Other Unlisted Non-Criminal,Closed,07
2019,07,North Tryon,371,Outdoors,Open Area,Street/Highway,All Other Offenses,Open,07
2019,11,North,232,Indoors,Residential,Private Residence,Simple Assault,Closed,07
2019,01,Central,339,Outdoors,Open Area,Street/Highway,Simple Assault,Closed,07
2019,26,Westover,105,Outdoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2019,12,Hickory Grove,323,Other,Retail,Other - Retail,Shoplifting,Closed,07
2019,14,University City,331,Outdoors,Open Area,Street/Highway,Other Unlisted Non-Criminal,Closed,07
2019,26,Westover,290,Parking Lot,Open Area,Other - Open Area,Drug/Narcotic Violations,Closed,07
2019,17,Independence,52,Outdoors,Commercial Place,Hotel/Motel,Damage/Vandalism Of Property,Open,07
2019,06,Eastway,2,Outdoors,Open Area,Other - Open Area,Other Unlisted Non-Criminal,Closed,07
2019,11,North,113,Indoors,Residential,Private Residence,All Other Thefts,Open,07
2019,01,Central,338,Outdoors,Residential,Apartment/Duplex Private Res,All Other Thefts,Open,07
2019,22,South,188,Indoors,Retail,Grocery Store/Supermarket,All Other Offenses,Open,07
2019,07,North Tryon,249,Indoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,07
2019,22,South,201,Indoors,Residential,Apartment/Duplex Private Res,Missing Person,Closed,07
2019,26,Westover,393,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,21,Steele Creek,81,Outdoors,Residential,Apartment/Duplex Private Res,Damage/Vandalism Of Property,Open,07
2019,11,North,109,Outdoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Closed,07
2019,27,Freedom,199,Outdoors,Residential,Apartment/Duplex Private Res,All Other Offenses,Open,07
2019,14,University City,331,Parking Lot,Open Area,Other - Open Area,All Other Offenses,Open,07
2019,02,Metro,6,Outdoors,Open Area,Other - Open Area,All Other Offenses,Closed,07
2019,06,Eastway,200,Indoors,Residential,Apartment/Duplex Private Res,Intimidation,Open,07
2019,12,Hickory Grove,183,Outdoors,Residential,Apartment/Duplex Private Res,Burglary/B&E,Open,07
2019,14,University City,195,Indoors,Residential,Private Residence,Intimidation,Open,07
